route_id,route_name,mode,hour,day_of_week,is_weekend,weather,period,lighting_score,crowd_level,incident_count_30d,delay_minutes
R3,Indiranagar -> Koramangala,Auto,22,Tuesday,0,Rain,late_night,3.82,1.57,3,10.1
R3,Indiranagar -> Koramangala,Auto,14,Wednesday,0,Clear,off_peak,7.71,1.91,0,6.02
R3,Indiranagar -> Koramangala,Auto,6,Thursday,0,Clear,off_peak,8.02,3.05,0,0.0
R3,Indiranagar -> Koramangala,Auto,9,Friday,0,Clear,morning_rush,8.16,6.87,3,23.34
R3,Indiranagar -> Koramangala,Auto,21,Saturday,1,Heavy Rain,off_peak,7.83,3.69,2,20.75
R3,Indiranagar -> Koramangala,Auto,4,Monday,0,Clear,late_night,4.56,0.7,4,5.67
R3,Indiranagar -> Koramangala,Auto,19,Monday,0,Heavy Rain,evening_rush,7.42,5.95,2,37.11
R3,Indiranagar -> Koramangala,Auto,7,Friday,0,Clear,morning_rush,8.04,7.19,0,14.19
R3,Indiranagar -> Koramangala,Auto,5,Wednesday,0,Clear,late_night,5.01,0.75,6,1.45
R3,Indiranagar -> Koramangala,Auto,17,Wednesday,0,Clear,evening_rush,7.92,7.35,3,21.6
R3,Indiranagar -> Koramangala,Auto,23,Wednesday,0,Clear,late_night,4.05,0.78,5,0.0
R3,Indiranagar -> Koramangala,Auto,0,Monday,0,Clear,late_night,4.19,1.41,3,6.14
R3,Indiranagar -> Koramangala,Auto,14,Monday,0,Clear,off_peak,7.7,2.33,2,0.0
R3,Indiranagar -> Koramangala,Auto,23,Saturday,1,Fog,late_night,3.12,2.8,4,13.61
R3,Indiranagar -> Koramangala,Auto,2,Friday,0,Rain,late_night,3.88,1.53,3,7.58
R3,Indiranagar -> Koramangala,Auto,5,Tuesday,0,Rain,late_night,4.63,0.0,7,10.93
R3,Indiranagar -> Koramangala,Auto,3,Tuesday,0,Rain,late_night,4.96,0.84,4,7.62
R3,Indiranagar -> Koramangala,Auto,20,Thursday,0,Clear,evening_rush,8.01,8.01,3,22.75
R3,Indiranagar -> Koramangala,Auto,11,Monday,0,Clear,off_peak,7.79,4.04,0,2.58
R3,Indiranagar -> Koramangala,Auto,14,Sunday,1,Rain,off_peak,7.76,2.41,3,14.27
R3,Indiranagar -> Koramangala,Auto,14,Thursday,0,Clear,off_peak,7.6,2.01,2,3.34
R3,Indiranagar -> Koramangala,Auto,10,Sunday,1,Clear,morning_rush,7.92,7.15,0,11.9
R3,Indiranagar -> Koramangala,Auto,13,Wednesday,0,Fog,off_peak,8.26,2.28,0,19.73
R3,Indiranagar -> Koramangala,Auto,15,Tuesday,0,Rain,off_peak,8.27,2.41,1,6.03
R3,Indiranagar -> Koramangala,Auto,8,Sunday,1,Fog,morning_rush,8.4,6.58,0,20.48
R3,Indiranagar -> Koramangala,Auto,8,Sunday,1,Clear,morning_rush,8.14,7.01,1,4.95
R3,Indiranagar -> Koramangala,Auto,22,Sunday,1,Clear,late_night,3.48,1.29,4,7.03
R3,Indiranagar -> Koramangala,Auto,15,Thursday,0,Rain,off_peak,7.75,3.51,1,14.68
R3,Indiranagar -> Koramangala,Auto,16,Wednesday,0,Clear,off_peak,8.13,2.32,0,5.18
R3,Indiranagar -> Koramangala,Auto,16,Thursday,0,Rain,off_peak,7.7,3.65,2,12.32
R3,Indiranagar -> Koramangala,Auto,22,Wednesday,0,Rain,late_night,4.03,1.46,3,7.84
R3,Indiranagar -> Koramangala,Auto,16,Sunday,1,Rain,off_peak,7.8,3.67,0,12.82
R3,Indiranagar -> Koramangala,Auto,8,Thursday,0,Heavy Rain,morning_rush,8.06,8.05,1,36.65
R3,Indiranagar -> Koramangala,Auto,5,Sunday,1,Clear,late_night,4.49,0.61,1,0.0
R3,Indiranagar -> Koramangala,Auto,17,Monday,0,Clear,evening_rush,8.13,6.33,3,23.3
R3,Indiranagar -> Koramangala,Auto,22,Sunday,1,Clear,late_night,3.46,0.94,2,0.0
R3,Indiranagar -> Koramangala,Auto,13,Tuesday,0,Clear,off_peak,8.24,3.02,2,0.0
R3,Indiranagar -> Koramangala,Auto,12,Saturday,1,Clear,off_peak,8.31,3.23,0,4.11
R3,Indiranagar -> Koramangala,Auto,7,Thursday,0,Fog,morning_rush,8.36,6.99,1,28.99
R3,Indiranagar -> Koramangala,Auto,9,Thursday,0,Clear,morning_rush,8.02,7.06,0,18.78
R3,Indiranagar -> Koramangala,Auto,5,Thursday,0,Rain,late_night,3.72,1.26,3,5.48
R3,Indiranagar -> Koramangala,Auto,12,Tuesday,0,Clear,off_peak,8.2,3.15,1,6.31
R3,Indiranagar -> Koramangala,Auto,13,Saturday,1,Rain,off_peak,8.33,2.65,0,10.32
R3,Indiranagar -> Koramangala,Auto,10,Thursday,0,Clear,morning_rush,7.94,6.88,0,19.24
R3,Indiranagar -> Koramangala,Auto,6,Tuesday,0,Rain,off_peak,8.14,2.13,1,14.98
R3,Indiranagar -> Koramangala,Auto,14,Friday,0,Clear,off_peak,8.26,3.27,3,4.38
R3,Indiranagar -> Koramangala,Auto,10,Monday,0,Clear,morning_rush,7.97,5.9,1,12.93
R3,Indiranagar -> Koramangala,Auto,17,Wednesday,0,Rain,evening_rush,8.07,7.7,3,30.75
R3,Indiranagar -> Koramangala,Auto,13,Tuesday,0,Rain,off_peak,8.53,2.63,1,12.29
R3,Indiranagar -> Koramangala,Auto,21,Monday,0,Clear,off_peak,7.5,2.84,1,9.03
R3,Indiranagar -> Koramangala,Auto,6,Wednesday,0,Rain,off_peak,7.84,3.36,1,17.27
R3,Indiranagar -> Koramangala,Auto,12,Sunday,1,Clear,off_peak,7.6,2.67,1,2.27
R3,Indiranagar -> Koramangala,Auto,21,Thursday,0,Clear,off_peak,8.06,2.99,1,4.47
R3,Indiranagar -> Koramangala,Auto,3,Tuesday,0,Clear,late_night,3.91,0.94,4,3.53
R3,Indiranagar -> Koramangala,Auto,17,Sunday,1,Clear,evening_rush,8.12,6.85,3,9.25
R3,Indiranagar -> Koramangala,Auto,17,Saturday,1,Clear,evening_rush,8.21,6.73,1,12.17
R3,Indiranagar -> Koramangala,Auto,0,Sunday,1,Fog,late_night,4.02,0.37,6,11.73
R3,Indiranagar -> Koramangala,Auto,19,Monday,0,Clear,evening_rush,7.22,7.86,4,22.93
R3,Indiranagar -> Koramangala,Auto,21,Tuesday,0,Rain,off_peak,8.23,3.25,0,17.95
R3,Indiranagar -> Koramangala,Auto,13,Wednesday,0,Clear,off_peak,7.97,3.03,1,1.05
R3,Indiranagar -> Koramangala,Auto,12,Monday,0,Rain,off_peak,8.54,2.84,1,15.59
R3,Indiranagar -> Koramangala,Auto,21,Friday,0,Clear,off_peak,7.82,2.62,0,0.0
R3,Indiranagar -> Koramangala,Auto,14,Friday,0,Rain,off_peak,8.18,3.0,3,10.2
R3,Indiranagar -> Koramangala,Auto,13,Monday,0,Clear,off_peak,7.72,3.77,1,5.75
R3,Indiranagar -> Koramangala,Auto,4,Wednesday,0,Rain,late_night,3.48,1.59,5,11.77
R3,Indiranagar -> Koramangala,Auto,18,Thursday,0,Clear,evening_rush,8.45,7.13,1,26.08
R3,Indiranagar -> Koramangala,Auto,2,Saturday,1,Clear,late_night,4.24,1.29,4,1.44
R3,Indiranagar -> Koramangala,Auto,8,Tuesday,0,Clear,morning_rush,8.02,7.71,0,15.75
R3,Indiranagar -> Koramangala,Auto,20,Sunday,1,Clear,evening_rush,7.49,7.05,4,11.14
R3,Indiranagar -> Koramangala,Auto,16,Wednesday,0,Clear,off_peak,8.35,3.71,2,5.41
R3,Indiranagar -> Koramangala,Auto,13,Friday,0,Clear,off_peak,7.87,3.15,1,0.0
R3,Indiranagar -> Koramangala,Auto,21,Tuesday,0,Clear,off_peak,8.1,2.55,1,2.87
R3,Indiranagar -> Koramangala,Auto,17,Wednesday,0,Clear,evening_rush,8.12,8.05,4,24.96
R3,Indiranagar -> Koramangala,Auto,12,Thursday,0,Clear,off_peak,8.52,1.8,1,3.35
R3,Indiranagar -> Koramangala,Auto,2,Thursday,0,Rain,late_night,4.34,0.45,5,6.27
R3,Indiranagar -> Koramangala,Auto,9,Tuesday,0,Clear,morning_rush,8.05,5.82,2,20.61
R3,Indiranagar -> Koramangala,Auto,5,Thursday,0,Clear,late_night,3.62,0.72,0,0.0
R3,Indiranagar -> Koramangala,Auto,13,Thursday,0,Clear,off_peak,8.74,2.93,0,5.75
R3,Indiranagar -> Koramangala,Auto,15,Tuesday,0,Clear,off_peak,8.21,2.83,3,1.63
R3,Indiranagar -> Koramangala,Auto,7,Wednesday,0,Clear,morning_rush,8.32,7.16,1,21.57
R3,Indiranagar -> Koramangala,Auto,20,Saturday,1,Clear,evening_rush,7.92,7.2,1,13.15
R3,Indiranagar -> Koramangala,Auto,18,Thursday,0,Fog,evening_rush,7.91,6.31,5,29.01
R3,Indiranagar -> Koramangala,Auto,17,Saturday,1,Clear,evening_rush,8.13,6.16,2,8.9
R3,Indiranagar -> Koramangala,Auto,13,Wednesday,0,Rain,off_peak,8.69,2.16,2,6.74
R4,HSR Layout -> Silk Board,Bus,7,Thursday,0,Clear,morning_rush,4.14,10.0,3,13.29
R4,HSR Layout -> Silk Board,Bus,4,Wednesday,0,Heavy Rain,late_night,0.39,6.1,4,21.61
R4,HSR Layout -> Silk Board,Bus,22,Wednesday,0,Rain,late_night,0.0,5.55,4,11.47
R4,HSR Layout -> Silk Board,Bus,22,Tuesday,0,Clear,late_night,0.0,6.13,3,0.0
R4,HSR Layout -> Silk Board,Bus,0,Saturday,1,Rain,late_night,0.0,5.97,1,4.84
R4,HSR Layout -> Silk Board,Bus,13,Saturday,1,Rain,off_peak,3.77,8.03,2,9.21
R4,HSR Layout -> Silk Board,Bus,23,Monday,0,Clear,late_night,0.0,6.22,7,0.0
R4,HSR Layout -> Silk Board,Bus,16,Thursday,0,Heavy Rain,off_peak,4.04,6.74,1,19.36
R4,HSR Layout -> Silk Board,Bus,3,Thursday,0,Clear,late_night,0.0,4.54,4,1.8
R4,HSR Layout -> Silk Board,Bus,13,Monday,0,Clear,off_peak,3.62,6.48,1,6.47
R4,HSR Layout -> Silk Board,Bus,22,Monday,0,Fog,late_night,0.0,6.68,8,12.92
R4,HSR Layout -> Silk Board,Bus,2,Wednesday,0,Clear,late_night,0.49,5.22,2,0.0
R4,HSR Layout -> Silk Board,Bus,4,Thursday,0,Clear,late_night,0.09,6.96,3,6.89
R4,HSR Layout -> Silk Board,Bus,20,Saturday,1,Rain,evening_rush,4.01,10.0,5,17.82
R4,HSR Layout -> Silk Board,Bus,20,Tuesday,0,Clear,evening_rush,4.43,10.0,0,18.4
R4,HSR Layout -> Silk Board,Bus,13,Friday,0,Rain,off_peak,3.94,7.88,0,12.83
R4,HSR Layout -> Silk Board,Bus,6,Monday,0,Clear,off_peak,4.4,8.72,0,0.0
R4,HSR Layout -> Silk Board,Bus,10,Sunday,1,Clear,morning_rush,4.38,10.0,0,8.09
R4,HSR Layout -> Silk Board,Bus,14,Saturday,1,Heavy Rain,off_peak,4.34,7.57,0,17.75
R4,HSR Layout -> Silk Board,Bus,15,Sunday,1,Clear,off_peak,4.15,8.46,3,2.17
R4,HSR Layout -> Silk Board,Bus,10,Saturday,1,Clear,morning_rush,3.71,10.0,1,7.44
R4,HSR Layout -> Silk Board,Bus,23,Wednesday,0,Clear,late_night,0.0,6.57,3,0.0
R4,HSR Layout -> Silk Board,Bus,4,Monday,0,Clear,late_night,0.23,5.58,5,6.81
R4,HSR Layout -> Silk Board,Bus,5,Wednesday,0,Clear,late_night,0.0,6.5,1,4.98
R4,HSR Layout -> Silk Board,Bus,17,Saturday,1,Clear,evening_rush,3.8,10.0,2,10.55
R4,HSR Layout -> Silk Board,Bus,18,Saturday,1,Clear,evening_rush,4.42,10.0,1,11.4
R4,HSR Layout -> Silk Board,Bus,12,Wednesday,0,Clear,off_peak,3.35,9.19,0,0.0
R4,HSR Layout -> Silk Board,Bus,4,Monday,0,Clear,late_night,0.0,5.82,6,3.52
R4,HSR Layout -> Silk Board,Bus,20,Monday,0,Fog,evening_rush,3.96,10.0,2,35.02
R4,HSR Layout -> Silk Board,Bus,16,Wednesday,0,Rain,off_peak,4.5,7.73,2,11.21
R4,HSR Layout -> Silk Board,Bus,21,Saturday,1,Clear,off_peak,4.23,7.29,2,4.35
R4,HSR Layout -> Silk Board,Bus,2,Sunday,1,Rain,late_night,0.0,5.51,1,11.31
R4,HSR Layout -> Silk Board,Bus,7,Tuesday,0,Clear,morning_rush,4.04,10.0,2,16.48
R4,HSR Layout -> Silk Board,Bus,17,Sunday,1,Clear,evening_rush,4.26,10.0,1,12.65
R4,HSR Layout -> Silk Board,Bus,1,Thursday,0,Clear,late_night,0.45,6.16,5,0.0
R4,HSR Layout -> Silk Board,Bus,7,Monday,0,Rain,morning_rush,3.7,10.0,0,25.64
R4,HSR Layout -> Silk Board,Bus,16,Tuesday,0,Heavy Rain,off_peak,4.11,7.67,2,19.02
R4,HSR Layout -> Silk Board,Bus,17,Tuesday,0,Clear,evening_rush,4.09,10.0,2,24.24
R4,HSR Layout -> Silk Board,Bus,21,Thursday,0,Rain,off_peak,3.99,8.71,2,8.93
R4,HSR Layout -> Silk Board,Bus,3,Sunday,1,Clear,late_night,0.0,6.18,5,0.36
R4,HSR Layout -> Silk Board,Bus,14,Wednesday,0,Clear,off_peak,3.73,8.18,0,6.45
R4,HSR Layout -> Silk Board,Bus,7,Tuesday,0,Clear,morning_rush,3.97,10.0,0,17.85
R4,HSR Layout -> Silk Board,Bus,19,Monday,0,Clear,evening_rush,4.2,10.0,1,23.06
R4,HSR Layout -> Silk Board,Bus,21,Wednesday,0,Rain,off_peak,3.6,7.35,1,14.9
R4,HSR Layout -> Silk Board,Bus,1,Wednesday,0,Rain,late_night,0.0,6.23,6,16.18
R4,HSR Layout -> Silk Board,Bus,14,Friday,0,Rain,off_peak,4.3,7.98,1,10.18
R4,HSR Layout -> Silk Board,Bus,3,Saturday,1,Clear,late_night,0.0,6.28,6,0.45
R4,HSR Layout -> Silk Board,Bus,1,Friday,0,Clear,late_night,0.15,5.59,0,1.36
R4,HSR Layout -> Silk Board,Bus,4,Saturday,1,Clear,late_night,0.02,6.8,7,1.52
R4,HSR Layout -> Silk Board,Bus,2,Monday,0,Clear,late_night,0.0,5.97,3,1.55
R4,HSR Layout -> Silk Board,Bus,4,Thursday,0,Fog,late_night,0.0,6.36,2,13.49
R4,HSR Layout -> Silk Board,Bus,8,Thursday,0,Rain,morning_rush,3.69,10.0,1,25.15
R4,HSR Layout -> Silk Board,Bus,2,Thursday,0,Fog,late_night,0.0,6.25,6,19.25
R4,HSR Layout -> Silk Board,Bus,3,Wednesday,0,Rain,late_night,0.23,5.07,6,6.42
R4,HSR Layout -> Silk Board,Bus,18,Monday,0,Clear,evening_rush,3.88,10.0,1,27.6
R4,HSR Layout -> Silk Board,Bus,21,Monday,0,Clear,off_peak,4.71,8.03,0,4.12
R4,HSR Layout -> Silk Board,Bus,1,Saturday,1,Clear,late_night,0.0,6.72,8,0.0
R4,HSR Layout -> Silk Board,Bus,10,Sunday,1,Fog,morning_rush,4.08,10.0,0,19.55
R4,HSR Layout -> Silk Board,Bus,18,Saturday,1,Clear,evening_rush,4.62,10.0,1,13.0
R4,HSR Layout -> Silk Board,Bus,14,Thursday,0,Clear,off_peak,4.1,6.37,3,7.67
R4,HSR Layout -> Silk Board,Bus,6,Monday,0,Rain,off_peak,4.48,8.66,1,14.88
R4,HSR Layout -> Silk Board,Bus,14,Friday,0,Clear,off_peak,4.17,7.77,1,4.59
R4,HSR Layout -> Silk Board,Bus,9,Wednesday,0,Clear,morning_rush,3.98,10.0,1,18.31
R4,HSR Layout -> Silk Board,Bus,2,Saturday,1,Clear,late_night,0.33,6.14,3,5.15
R4,HSR Layout -> Silk Board,Bus,6,Sunday,1,Rain,off_peak,4.36,7.68,2,14.19
R4,HSR Layout -> Silk Board,Bus,12,Saturday,1,Clear,off_peak,4.21,7.77,2,1.69
R4,HSR Layout -> Silk Board,Bus,14,Saturday,1,Rain,off_peak,3.89,8.75,0,13.31
R4,HSR Layout -> Silk Board,Bus,21,Sunday,1,Clear,off_peak,4.24,7.86,0,0.4
R4,HSR Layout -> Silk Board,Bus,4,Saturday,1,Fog,late_night,0.0,4.97,1,12.49
R4,HSR Layout -> Silk Board,Bus,6,Saturday,1,Clear,off_peak,3.97,8.97,0,3.18
R4,HSR Layout -> Silk Board,Bus,15,Tuesday,0,Clear,off_peak,4.24,8.36,0,5.31
R4,HSR Layout -> Silk Board,Bus,7,Saturday,1,Clear,morning_rush,3.98,10.0,1,10.46
R4,HSR Layout -> Silk Board,Bus,17,Wednesday,0,Clear,evening_rush,3.28,10.0,1,22.06
R4,HSR Layout -> Silk Board,Bus,8,Sunday,1,Clear,morning_rush,4.29,10.0,1,8.7
R4,HSR Layout -> Silk Board,Bus,5,Wednesday,0,Rain,late_night,0.0,4.88,2,5.64
R4,HSR Layout -> Silk Board,Bus,19,Friday,0,Fog,evening_rush,3.79,10.0,3,37.24
R4,HSR Layout -> Silk Board,Bus,15,Friday,0,Rain,off_peak,4.07,7.74,2,11.59
R4,HSR Layout -> Silk Board,Bus,11,Wednesday,0,Clear,off_peak,3.91,7.54,0,0.0
R4,HSR Layout -> Silk Board,Bus,1,Friday,0,Fog,late_night,0.15,6.21,3,17.18
R4,HSR Layout -> Silk Board,Bus,1,Friday,0,Clear,late_night,0.0,5.78,5,0.0
R4,HSR Layout -> Silk Board,Bus,9,Monday,0,Clear,morning_rush,4.2,10.0,1,15.2
R4,HSR Layout -> Silk Board,Bus,17,Thursday,0,Rain,evening_rush,3.7,10.0,2,24.22
R4,HSR Layout -> Silk Board,Bus,18,Thursday,0,Rain,evening_rush,3.7,10.0,1,30.26
R4,HSR Layout -> Silk Board,Bus,0,Tuesday,0,Clear,late_night,0.0,6.02,10,3.96
R4,HSR Layout -> Silk Board,Bus,18,Sunday,1,Clear,evening_rush,3.68,10.0,2,11.39
R4,HSR Layout -> Silk Board,Bus,11,Monday,0,Clear,off_peak,4.27,8.53,1,6.54
R4,HSR Layout -> Silk Board,Bus,8,Friday,0,Heavy Rain,morning_rush,4.26,10.0,1,39.59
R4,HSR Layout -> Silk Board,Bus,1,Tuesday,0,Fog,late_night,0.0,6.57,5,20.58
R4,HSR Layout -> Silk Board,Bus,23,Thursday,0,Rain,late_night,0.77,6.78,4,8.81
R4,HSR Layout -> Silk Board,Bus,19,Saturday,1,Clear,evening_rush,3.91,10.0,1,11.72
R4,HSR Layout -> Silk Board,Bus,21,Sunday,1,Clear,off_peak,4.44,8.36,2,1.41
R4,HSR Layout -> Silk Board,Bus,7,Tuesday,0,Clear,morning_rush,4.1,10.0,1,19.15
R4,HSR Layout -> Silk Board,Bus,19,Sunday,1,Rain,evening_rush,3.9,10.0,1,20.83
R4,HSR Layout -> Silk Board,Bus,7,Saturday,1,Clear,morning_rush,4.2,10.0,1,10.44
R4,HSR Layout -> Silk Board,Bus,12,Monday,0,Rain,off_peak,3.95,7.01,4,12.14
R4,HSR Layout -> Silk Board,Bus,16,Tuesday,0,Heavy Rain,off_peak,3.55,7.97,0,18.99
R4,HSR Layout -> Silk Board,Bus,6,Saturday,1,Rain,off_peak,3.87,8.32,1,9.12
R4,HSR Layout -> Silk Board,Bus,14,Wednesday,0,Clear,off_peak,3.36,7.99,0,0.0
R4,HSR Layout -> Silk Board,Bus,2,Thursday,0,Heavy Rain,late_night,0.18,5.52,5,17.83
R4,HSR Layout -> Silk Board,Bus,11,Friday,0,Rain,off_peak,4.19,7.71,1,17.24
R4,HSR Layout -> Silk Board,Bus,3,Saturday,1,Clear,late_night,0.0,6.47,2,0.91
R4,HSR Layout -> Silk Board,Bus,15,Friday,0,Rain,off_peak,3.75,7.9,1,8.79
R4,HSR Layout -> Silk Board,Bus,0,Friday,0,Heavy Rain,late_night,0.0,7.04,2,16.33
R4,HSR Layout -> Silk Board,Bus,2,Friday,0,Heavy Rain,late_night,0.23,6.53,7,21.15
R4,HSR Layout -> Silk Board,Bus,23,Thursday,0,Heavy Rain,late_night,0.0,5.78,3,19.2
R4,HSR Layout -> Silk Board,Bus,11,Tuesday,0,Clear,off_peak,3.98,8.51,0,4.69
R4,HSR Layout -> Silk Board,Bus,22,Sunday,1,Clear,late_night,0.0,5.05,3,0.28
R4,HSR Layout -> Silk Board,Bus,14,Tuesday,0,Clear,off_peak,3.89,8.44,1,5.89
R4,HSR Layout -> Silk Board,Bus,21,Thursday,0,Clear,off_peak,3.78,8.47,2,6.33
R4,HSR Layout -> Silk Board,Bus,18,Friday,0,Fog,evening_rush,4.23,10.0,2,34.16
R4,HSR Layout -> Silk Board,Bus,22,Wednesday,0,Fog,late_night,0.3,6.61,4,13.25
R4,HSR Layout -> Silk Board,Bus,10,Saturday,1,Clear,morning_rush,3.36,10.0,2,12.58
R4,HSR Layout -> Silk Board,Bus,15,Wednesday,0,Clear,off_peak,4.35,8.31,0,4.56
R4,HSR Layout -> Silk Board,Bus,10,Wednesday,0,Clear,morning_rush,4.44,10.0,2,14.28
R4,HSR Layout -> Silk Board,Bus,14,Tuesday,0,Clear,off_peak,4.15,6.47,1,4.87
R4,HSR Layout -> Silk Board,Bus,5,Saturday,1,Fog,late_night,0.18,6.82,7,13.77
R4,HSR Layout -> Silk Board,Bus,21,Wednesday,0,Clear,off_peak,3.99,8.54,1,6.48
R4,HSR Layout -> Silk Board,Bus,21,Tuesday,0,Clear,off_peak,3.4,8.42,0,7.74
R4,HSR Layout -> Silk Board,Bus,2,Friday,0,Clear,late_night,0.0,6.51,6,1.69
R4,HSR Layout -> Silk Board,Bus,16,Thursday,0,Clear,off_peak,3.75,7.8,0,1.44
R4,HSR Layout -> Silk Board,Bus,13,Tuesday,0,Clear,off_peak,4.18,7.63,0,5.36
R4,HSR Layout -> Silk Board,Bus,19,Saturday,1,Rain,evening_rush,4.23,10.0,1,13.83
R4,HSR Layout -> Silk Board,Bus,23,Wednesday,0,Clear,late_night,0.0,5.73,4,4.67
R4,HSR Layout -> Silk Board,Bus,1,Saturday,1,Clear,late_night,0.0,5.8,4,0.0
R4,HSR Layout -> Silk Board,Bus,2,Monday,0,Rain,late_night,0.12,5.94,2,10.28
R4,HSR Layout -> Silk Board,Bus,16,Monday,0,Clear,off_peak,3.85,6.35,0,0.09
R4,HSR Layout -> Silk Board,Bus,6,Saturday,1,Clear,off_peak,3.78,7.78,1,1.45
R4,HSR Layout -> Silk Board,Bus,11,Saturday,1,Clear,off_peak,4.3,8.19,2,0.0
R4,HSR Layout -> Silk Board,Bus,5,Sunday,1,Heavy Rain,late_night,0.57,6.06,2,22.76
R4,HSR Layout -> Silk Board,Bus,21,Wednesday,0,Rain,off_peak,4.38,7.85,3,10.65
R4,HSR Layout -> Silk Board,Bus,4,Sunday,1,Clear,late_night,0.0,6.0,9,3.42
R4,HSR Layout -> Silk Board,Bus,2,Wednesday,0,Fog,late_night,0.0,7.22,3,15.51
R4,HSR Layout -> Silk Board,Bus,14,Monday,0,Clear,off_peak,3.79,7.61,1,3.13
R4,HSR Layout -> Silk Board,Bus,8,Thursday,0,Clear,morning_rush,3.84,10.0,0,11.22
R4,HSR Layout -> Silk Board,Bus,10,Thursday,0,Rain,morning_rush,4.69,10.0,2,27.71
R4,HSR Layout -> Silk Board,Bus,6,Monday,0,Clear,off_peak,4.2,8.72,0,5.18
R4,HSR Layout -> Silk Board,Bus,20,Friday,0,Clear,evening_rush,4.36,10.0,3,18.75
R4,HSR Layout -> Silk Board,Bus,2,Sunday,1,Rain,late_night,0.0,5.94,4,9.26
R4,HSR Layout -> Silk Board,Bus,8,Friday,0,Fog,morning_rush,4.03,10.0,1,30.27
R4,HSR Layout -> Silk Board,Bus,2,Thursday,0,Rain,late_night,0.68,6.29,6,10.44
R4,HSR Layout -> Silk Board,Bus,23,Tuesday,0,Rain,late_night,0.0,5.33,5,1.58
R4,HSR Layout -> Silk Board,Bus,4,Friday,0,Clear,late_night,0.06,6.06,3,0.0
R4,HSR Layout -> Silk Board,Bus,22,Friday,0,Clear,late_night,0.0,7.03,2,1.56
R4,HSR Layout -> Silk Board,Bus,14,Tuesday,0,Clear,off_peak,4.16,7.44,1,6.0
R4,HSR Layout -> Silk Board,Bus,1,Sunday,1,Clear,late_night,0.08,5.5,0,0.85
R4,HSR Layout -> Silk Board,Bus,11,Monday,0,Fog,off_peak,3.96,8.13,2,16.99
R4,HSR Layout -> Silk Board,Bus,1,Wednesday,0,Clear,late_night,0.73,5.79,2,1.66
R4,HSR Layout -> Silk Board,Bus,14,Tuesday,0,Heavy Rain,off_peak,3.6,7.47,1,26.29
R4,HSR Layout -> Silk Board,Bus,2,Friday,0,Clear,late_night,0.74,5.86,2,4.87
R4,HSR Layout -> Silk Board,Bus,0,Thursday,0,Heavy Rain,late_night,0.22,7.16,3,18.8
R4,HSR Layout -> Silk Board,Bus,11,Sunday,1,Rain,off_peak,4.69,7.16,1,15.93
R4,HSR Layout -> Silk Board,Bus,18,Wednesday,0,Clear,evening_rush,3.78,10.0,0,24.96
R4,HSR Layout -> Silk Board,Bus,18,Sunday,1,Clear,evening_rush,3.51,10.0,5,6.49
R4,HSR Layout -> Silk Board,Bus,5,Monday,0,Clear,late_night,0.44,7.67,3,4.23
R4,HSR Layout -> Silk Board,Bus,20,Tuesday,0,Clear,evening_rush,3.57,10.0,1,18.85
R4,HSR Layout -> Silk Board,Bus,11,Tuesday,0,Clear,off_peak,4.11,7.36,0,3.85
R4,HSR Layout -> Silk Board,Bus,0,Sunday,1,Fog,late_night,0.55,6.18,0,9.73
R4,HSR Layout -> Silk Board,Bus,17,Wednesday,0,Clear,evening_rush,3.95,10.0,1,23.18
R4,HSR Layout -> Silk Board,Bus,14,Wednesday,0,Rain,off_peak,3.76,7.73,1,8.94
R4,HSR Layout -> Silk Board,Bus,17,Monday,0,Rain,evening_rush,3.65,10.0,1,28.94
R4,HSR Layout -> Silk Board,Bus,14,Sunday,1,Heavy Rain,off_peak,4.15,8.05,0,18.8
R4,HSR Layout -> Silk Board,Bus,22,Tuesday,0,Clear,late_night,0.34,5.61,3,1.56
R4,HSR Layout -> Silk Board,Bus,22,Thursday,0,Fog,late_night,1.03,6.36,1,15.67
R4,HSR Layout -> Silk Board,Bus,15,Friday,0,Rain,off_peak,4.03,7.98,2,13.42
R4,HSR Layout -> Silk Board,Bus,18,Tuesday,0,Clear,evening_rush,4.02,10.0,3,26.38
R4,HSR Layout -> Silk Board,Bus,14,Saturday,1,Rain,off_peak,3.93,7.97,1,2.52
R4,HSR Layout -> Silk Board,Bus,20,Sunday,1,Clear,evening_rush,3.96,10.0,2,11.98
R4,HSR Layout -> Silk Board,Bus,7,Sunday,1,Heavy Rain,morning_rush,4.33,10.0,1,21.34
R4,HSR Layout -> Silk Board,Bus,4,Friday,0,Rain,late_night,0.69,5.97,3,13.29
R4,HSR Layout -> Silk Board,Bus,21,Tuesday,0,Rain,off_peak,4.26,8.19,2,15.42
R4,HSR Layout -> Silk Board,Bus,20,Monday,0,Fog,evening_rush,3.84,10.0,1,37.95
R4,HSR Layout -> Silk Board,Bus,16,Wednesday,0,Clear,off_peak,3.88,7.37,0,4.29
R4,HSR Layout -> Silk Board,Bus,23,Wednesday,0,Clear,late_night,0.0,6.86,4,5.22
R4,HSR Layout -> Silk Board,Bus,17,Tuesday,0,Clear,evening_rush,3.94,10.0,4,25.13
R4,HSR Layout -> Silk Board,Bus,3,Thursday,0,Clear,late_night,0.0,6.39,3,3.85
R4,HSR Layout -> Silk Board,Bus,21,Monday,0,Rain,off_peak,4.0,8.2,3,12.44
R4,HSR Layout -> Silk Board,Bus,21,Tuesday,0,Clear,off_peak,4.49,9.48,0,2.24
